cluster_rank,cluster_text,cluster_context_count,cluster_unique_posts,cluster_unique_authors,cluster_total_context_exposure,weighted_mean_gap_equal,weighted_mean_gap_timing_author_trajectory,max_gap_timing_author_trajectory,mean_riskset_size,max_riskset_size,mean_shown_count,mean_zero_share,max_zero_share,worst_context_id,worst_context_gap_timing_author_trajectory,worst_context_total_y,worst_context_riskset_size,worst_context_shown_count,worst_context_viewer_mode,worst_context_bucket,worst_context_feed_uri,worst_context_window_start_utc,worst_context_window_end_utc,sample_rank,post_uri,post_url,author_did,author_handle,record_created_at,indexed_at,first_seen_captured_at_utc,first_seen_feed_uri,first_seen_bucket,raw_text,total_exposure,shown_context_count,context_count,first_monitored_delay_minutes,mean_age_hours,min_age_hours,max_age_hours
22,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,7,7,1,4.673853,0.372469,0.369002,0.822306,7.0,7,1.8571,0.734694,0.857143,3960,0.822306,0.270238,7,1,unauth,popular_by_likecount,at://did:plc:rb3hwkyv72winlahogfgfxoy/app.bsky.feed.generator/aaaneyarvnj5m,2026-03-20T07:00:00Z,2026-03-20T07:10:00Z,4,at://did:plc:g4vzxr2yu2icycjdqibkhmsf/app.bsky.feed.post/3mhfo7ixa6k2k,https://bsky.app/profile/did:plc:g4vzxr2yu2icycjdqibkhmsf/post/3mhfo7ixa6k2k,did:plc:g4vzxr2yu2icycjdqibkhmsf,pelosybarbas.bsky.social,2026-03-19T09:17:50.965Z,2026-03-19T09:17:55.452Z,2026-03-19T09:22:52Z,at://did:plc:4mb7nvaoadf463gw3pt2mykj/app.bsky.feed.generator/aaand4elvvxsu,longtail_random,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,0.386853,1,13,14.6425,8.420458,0.369176,21.869176
22,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,7,7,1,4.673853,0.372469,0.369002,0.822306,7.0,7,1.8571,0.734694,0.857143,3960,0.822306,0.270238,7,1,unauth,popular_by_likecount,at://did:plc:rb3hwkyv72winlahogfgfxoy/app.bsky.feed.generator/aaaneyarvnj5m,2026-03-20T07:00:00Z,2026-03-20T07:10:00Z,5,at://did:plc:g4vzxr2yu2icycjdqibkhmsf/app.bsky.feed.post/3mhfo6qg64c2k,https://bsky.app/profile/did:plc:g4vzxr2yu2icycjdqibkhmsf/post/3mhfo6qg64c2k,did:plc:g4vzxr2yu2icycjdqibkhmsf,pelosybarbas.bsky.social,2026-03-19T09:17:25.228Z,2026-03-19T09:17:29.855Z,2026-03-19T09:22:52Z,at://did:plc:4mb7nvaoadf463gw3pt2mykj/app.bsky.feed.generator/aaand4elvvxsu,longtail_random,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,0.356207,1,13,15.0691,8.427608,0.376326,21.876326
22,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,7,7,1,4.673853,0.372469,0.369002,0.822306,7.0,7,1.8571,0.734694,0.857143,3960,0.822306,0.270238,7,1,unauth,popular_by_likecount,at://did:plc:rb3hwkyv72winlahogfgfxoy/app.bsky.feed.generator/aaaneyarvnj5m,2026-03-20T07:00:00Z,2026-03-20T07:10:00Z,6,at://did:plc:g4vzxr2yu2icycjdqibkhmsf/app.bsky.feed.post/3mhfo5qz3ys2k,https://bsky.app/profile/did:plc:g4vzxr2yu2icycjdqibkhmsf/post/3mhfo5qz3ys2k,did:plc:g4vzxr2yu2icycjdqibkhmsf,pelosybarbas.bsky.social,2026-03-19T09:16:52.297Z,2026-03-19T09:16:56.357Z,2026-03-19T09:22:52Z,at://did:plc:4mb7nvaoadf463gw3pt2mykj/app.bsky.feed.generator/aaand4elvvxsu,longtail_random,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,0.315465,1,13,15.6274,8.436755,0.385473,21.885473
22,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,7,7,1,4.673853,0.372469,0.369002,0.822306,7.0,7,1.8571,0.734694,0.857143,3960,0.822306,0.270238,7,1,unauth,popular_by_likecount,at://did:plc:rb3hwkyv72winlahogfgfxoy/app.bsky.feed.generator/aaaneyarvnj5m,2026-03-20T07:00:00Z,2026-03-20T07:10:00Z,7,at://did:plc:g4vzxr2yu2icycjdqibkhmsf/app.bsky.feed.post/3mhfo5a56ns2k,https://bsky.app/profile/did:plc:g4vzxr2yu2icycjdqibkhmsf/post/3mhfo5a56ns2k,did:plc:g4vzxr2yu2icycjdqibkhmsf,pelosybarbas.bsky.social,2026-03-19T09:16:34.588Z,2026-03-19T09:16:39.053Z,2026-03-19T09:22:52Z,at://did:plc:4mb7nvaoadf463gw3pt2mykj/app.bsky.feed.generator/aaand4elvvxsu,longtail_random,#gay #gayporn #gaymen #dad #daddy #dick #cock #gaybear #gaynude #nudemen #gayhairy #hairydaddy #hairymen #hairychest #hairygay #musclebear #gaymuscle #hardcock #hugecock #bigdick #bigbulge #bigballs #beardedmen,0.289065,1,13,15.9158,8.441674,0.390392,21.890392
23,#onepiece,3,2,2,0.614544,0.5,0.363411,0.704521,2.0,2,1.0,0.5,0.5,4600,0.704521,0.183169,2,1,unauth,longtail_random,at://did:plc:cqloccc6lfjko6dsqzv2xo5o/app.bsky.feed.generator/aaan6xt5ox5gi,2026-03-20T09:10:00Z,2026-03-20T09:20:00Z,1,at://did:plc:t7tcp7i7b66zcb7ed6mrbjch/app.bsky.feed.post/3mhhnsqkagk25,https://bsky.app/profile/did:plc:t7tcp7i7b66zcb7ed6mrbjch/post/3mhhnsqkagk25,did:plc:t7tcp7i7b66zcb7ed6mrbjch,m1ssotaku25.bsky.social,2026-03-20T04:16:02.183Z,2026-03-20T04:16:48.154Z,2026-03-20T04:22:20Z,at://did:plc:tazrmeme4dzahimsykusrwrk/app.bsky.feed.generator/one-piece,popular_by_likecount,#onepiece,0.614544,3,5,15.4808,3.999394,0.399394,7.399394
23,#onepiece,3,2,2,0.614544,0.5,0.363411,0.704521,2.0,2,1.0,0.5,0.5,4600,0.704521,0.183169,2,1,unauth,longtail_random,at://did:plc:cqloccc6lfjko6dsqzv2xo5o/app.bsky.feed.generator/aaan6xt5ox5gi,2026-03-20T09:10:00Z,2026-03-20T09:20:00Z,2,at://did:plc:enamvjuiwzldw52otalqekgz/app.bsky.feed.post/3mhfye4jl6k2i,https://bsky.app/profile/did:plc:enamvjuiwzldw52otalqekgz/post/3mhfye4jl6k2i,did:plc:enamvjuiwzldw52otalqekgz,funyarinpa999.bsky.social,2026-03-19T12:19:23.123Z,2026-03-19T12:19:24.555Z,2026-03-19T12:22:48Z,at://did:plc:tazrmeme4dzahimsykusrwrk/app.bsky.feed.generator/one-piece,popular_by_likecount,#OnePiece,0.0,0,6,10.9074,19.232466,15.67691,23.343577
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,1,at://did:plc:5gkomjbyhdjhwm5itf3shmpz/app.bsky.feed.post/3mhfw6gazac24,https://bsky.app/profile/did:plc:5gkomjbyhdjhwm5itf3shmpz/post/3mhfw6gazac24,did:plc:5gkomjbyhdjhwm5itf3shmpz,chefprinzessin.bsky.social,2026-03-19T11:40:24.506Z,2026-03-19T11:40:29.852Z,2026-03-19T11:50:04Z,at://did:plc:4ohogodxdernofx3m6lhcd2a/app.bsky.feed.generator/aaanejfp2tgzs,popular_by_likecount,'Umrisse' #fotovorschlag,0.673051,3,10,13.2858,6.459859,0.326526,18.993193
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,2,at://did:plc:rz3faunnkfelcwaunktdd34g/app.bsky.feed.post/3mhfj2sn7fk2i,https://bsky.app/profile/did:plc:rz3faunnkfelcwaunktdd34g/post/3mhfj2sn7fk2i,did:plc:rz3faunnkfelcwaunktdd34g,helmutsson.bsky.social,2026-03-19T07:45:44.641Z,2026-03-19T07:45:49.555Z,2026-03-19T07:51:49Z,at://did:plc:4ohogodxdernofx3m6lhcd2a/app.bsky.feed.generator/aaanejfp2tgzs,popular_by_likecount,'Umrisse' #fotovorschlag,1.205847,2,17,16.7408,6.933678,0.404266,22.904266
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,3,at://did:plc:67ci3jturjrgxz4twkyzsxmk/app.bsky.feed.post/3mhfv5molmc2x,https://bsky.app/profile/did:plc:67ci3jturjrgxz4twkyzsxmk/post/3mhfv5molmc2x,did:plc:67ci3jturjrgxz4twkyzsxmk,amke62.bsky.social,2026-03-19T11:22:03.927Z,2026-03-19T11:22:06.551Z,2026-03-19T11:30:09Z,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,popular_by_likecount,'Umrisse' #Fotovorschlag,1.186652,2,12,9.1075,5.673909,0.132242,19.298909
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,4,at://did:plc:mxelw5subqgpgyrmwvmjovve/app.bsky.feed.post/3mhfj2pcnak2k,https://bsky.app/profile/did:plc:mxelw5subqgpgyrmwvmjovve/post/3mhfj2pcnak2k,did:plc:mxelw5subqgpgyrmwvmjovve,tobias-raab.de,2026-03-19T07:45:41.152Z,2026-03-19T07:45:44.256Z,2026-03-19T07:51:49Z,at://did:plc:4ohogodxdernofx3m6lhcd2a/app.bsky.feed.generator/aaanejfp2tgzs,popular_by_likecount,'Umrisse' #fotovorschlag,0.834725,2,17,16.8291,6.934647,0.405236,22.905236
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,5,at://did:plc:gqmtcxdb5hfuurvuannyqzj4/app.bsky.feed.post/3mhfv53zwos2c,https://bsky.app/profile/did:plc:gqmtcxdb5hfuurvuannyqzj4/post/3mhfv53zwos2c,did:plc:gqmtcxdb5hfuurvuannyqzj4,peterbaur.bsky.social,2026-03-19T11:21:46.452Z,2026-03-19T11:21:48.750Z,2026-03-19T11:30:09Z,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,popular_by_likecount,'Umrisse' #fotovorschlag,0.816379,2,12,9.4042,5.678763,0.137097,19.303763
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,6,at://did:plc:66trgbv4qea2fgdrxw73weme/app.bsky.feed.post/3mhfj2fwets2w,https://bsky.app/profile/did:plc:66trgbv4qea2fgdrxw73weme/post/3mhfj2fwets2w,did:plc:66trgbv4qea2fgdrxw73weme,beablau.bsky.social,2026-03-19T07:45:31.310Z,2026-03-19T07:45:34.350Z,2026-03-19T07:51:49Z,at://did:plc:4ohogodxdernofx3m6lhcd2a/app.bsky.feed.generator/aaanejfp2tgzs,popular_by_likecount,'Umrisse' #fotovorschlag,0.701849,2,17,16.9942,6.937381,0.407969,22.907969
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,7,at://did:plc:223lhtl5kfgvp63xzrduiprp/app.bsky.feed.post/3mhfu6oxnyhs3,https://bsky.app/profile/did:plc:223lhtl5kfgvp63xzrduiprp/post/3mhfu6oxnyhs3,did:plc:223lhtl5kfgvp63xzrduiprp,croco-dylus.bsky.social,2026-03-19T11:04:46.172Z,2026-03-19T11:04:48.954Z,2026-03-19T11:11:11Z,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,popular_by_likecount,"'Umrisse' #fotovorschlag

",0.657091,2,12,19.2508,5.962174,0.420508,19.587174
24,'umrisse' #fotovorschlag,9,22,22,10.762842,0.572263,0.353079,0.872567,17.5556,22,3.5556,0.731361,0.954545,1197,0.872567,0.239812,22,1,auth,popular_by_likecount,at://did:plc:ojisdwhv5b7tzitkipo3yx3f/app.bsky.feed.generator/aaao3rw3oxwku,2026-03-19T12:00:00Z,2026-03-19T12:10:00Z,8,at://did:plc:a5yawufhoa2vocc7qljwy34t/app.bsky.feed.post/3mhfiw7stqk27,https://bsky.app/profile/did:plc:a5yawufhoa2vocc7qljwy34t/post/3mhfiw7stqk27,did:plc:a5yawufhoa2vocc7qljwy34t,spatz007.bsky.social,2026-03-19T07:43:10.681Z,2026-03-19T07:43:17.751Z,2026-03-19T07:51:49Z,at://did:plc:4ohogodxdernofx3m6lhcd2a/app.bsky.feed.generator/aaanejfp2tgzs,popular_by_likecount,'Umrisse'   #FotoVorschlag,0.475505,2,17,19.2708,6.976445,0.447033,22.947033
25,future sony playstation games will use ai to imagine new frames,11,2,2,3.698673,0.5,0.34709,0.581685,2.0,2,1.0,0.5,0.5,7357,0.581685,0.386853,2,1,auth,longtail_random,at://did:plc:6trrqcvrpocdlgmvh6amf53v/app.bsky.feed.generator/aaaj4ozz6kii6,2026-03-20T20:20:00Z,2026-03-20T20:30:00Z,1,at://did:plc:7exlcsle4mjfhu3wnhcgizz6/app.bsky.feed.post/3mhjbytu4dc23,https://bsky.app/profile/did:plc:7exlcsle4mjfhu3wnhcgizz6/post/3mhjbytu4dc23,did:plc:7exlcsle4mjfhu3wnhcgizz6,theverge.com,2026-03-20T19:50:00.934Z,2026-03-20T19:50:06.555Z,2026-03-20T19:51:54Z,at://did:plc:kkf4naxqmweop7dv4l2iqqf5/app.bsky.feed.generator/verified-news,popular_by_likecount,Future Sony PlayStation games will use AI to imagine new frames,3.198673,10,11,5.0574,1.863377,0.499741,5.333074
25,future sony playstation games will use ai to imagine new frames,11,2,2,3.698673,0.5,0.34709,0.581685,2.0,2,1.0,0.5,0.5,7357,0.581685,0.386853,2,1,auth,longtail_random,at://did:plc:6trrqcvrpocdlgmvh6amf53v/app.bsky.feed.generator/aaaj4ozz6kii6,2026-03-20T20:20:00Z,2026-03-20T20:30:00Z,2,at://did:plc:n72a3owda2e6nbkzi57r6rsl/app.bsky.feed.post/3mhjcnrzvpx2t,https://bsky.app/profile/did:plc:n72a3owda2e6nbkzi57r6rsl/post/3mhjcnrzvpx2t,did:plc:n72a3owda2e6nbkzi57r6rsl,techinsight.bsky.social,2026-03-20T20:01:37Z,2026-03-20T20:01:44.960Z,2026-03-20T20:20:26Z,at://did:plc:inryethr5hci6ka2nz26zxmg/app.bsky.feed.generator/aaaaieaxm5v3y,popular_by_likecount,Future Sony PlayStation games will use AI to imagine new frames,0.5,1,11,18.684,1.670025,0.306389,5.139722
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,1,at://did:plc:adz7snx6c5r2g3njirmllo3e/app.bsky.feed.post/3mhjr33ckdk2b,https://bsky.app/profile/did:plc:adz7snx6c5r2g3njirmllo3e/post/3mhjr33ckdk2b,did:plc:adz7snx6c5r2g3njirmllo3e,thejavi.bsky.social,2026-03-21T00:19:42.619Z,2026-03-21T00:19:46.958Z,2026-03-21T00:30:49Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#FCF,1.29203,3,9,11.034,1.782606,0.338161,3.838161
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,2,at://did:plc:k2gqymf744swwwywn2h45q43/app.bsky.feed.post/3mhihl4hmks23,https://bsky.app/profile/did:plc:k2gqymf744swwwywn2h45q43/post/3mhihl4hmks23,did:plc:k2gqymf744swwwywn2h45q43,nsfw-ky.is-extremely.gay,2026-03-20T11:57:03.551Z,2026-03-20T11:57:05.056Z,2026-03-20T12:00:15Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#FCF,1.0,1,20,8.1324,9.29068,0.21568,16.21568
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,3,at://did:plc:xirslmp26od2dmoopdx76ndz/app.bsky.feed.post/3mhiyt5sm3k2f,https://bsky.app/profile/did:plc:xirslmp26od2dmoopdx76ndz/post/3mhiyt5sm3k2f,did:plc:xirslmp26od2dmoopdx76ndz,foehammer.bsky.social,2026-03-20T17:05:47.003Z,2026-03-20T17:05:52.064Z,2026-03-20T17:11:08Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#fcf,0.5,1,15,5.2656,6.892499,0.236944,11.070277
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,4,at://did:plc:wfm537tryfkrhmiphoesylxu/app.bsky.feed.post/3mhiyt2g7dk2o,https://bsky.app/profile/did:plc:wfm537tryfkrhmiphoesylxu/post/3mhiyt2g7dk2o,did:plc:wfm537tryfkrhmiphoesylxu,cmykrgbhex.bsky.social,2026-03-20T17:05:43.448Z,2026-03-20T17:05:47.467Z,2026-03-20T17:11:08Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#fcf,0.430677,1,15,5.3422,6.893487,0.237931,11.071264
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,5,at://did:plc:5b7puxs7ycludeitoozhl2rh/app.bsky.feed.post/3mhijg3tofc2w,https://bsky.app/profile/did:plc:5b7puxs7ycludeitoozhl2rh/post/3mhijg3tofc2w,did:plc:5b7puxs7ycludeitoozhl2rh,wtfarago.bsky.social,2026-03-20T12:30:02.606Z,2026-03-20T12:30:07.158Z,2026-03-20T12:41:21Z,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,popular_by_likecount,#fcf,0.386853,1,19,11.2307,9.218574,0.332609,15.665943
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,6,at://did:plc:wp6e5c6wtpzzw767z7n25ran/app.bsky.feed.post/3mhj4hp7n6c2v,https://bsky.app/profile/did:plc:wp6e5c6wtpzzw767z7n25ran/post/3mhj4hp7n6c2v,did:plc:wp6e5c6wtpzzw767z7n25ran,daddyland74.bsky.social,2026-03-20T18:10:57.572Z,2026-03-20T18:11:00.749Z,2026-03-20T18:13:58Z,at://did:plc:z72i7hdynmk6r22z27h6tvur/app.bsky.feed.generator/hot-classic,popular_by_likecount,#fcf,0.239812,1,14,3.7042,6.281627,0.150674,9.984008
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,7,at://did:plc:y2iwkm3gy3zgcwbmhpiyredc/app.bsky.feed.post/3mhihfks5yk24,https://bsky.app/profile/did:plc:y2iwkm3gy3zgcwbmhpiyredc/post/3mhihfks5yk24,did:plc:y2iwkm3gy3zgcwbmhpiyredc,bbear58.bsky.social,2026-03-20T11:53:57.248Z,2026-03-20T11:54:00.759Z,2026-03-20T12:00:15Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#fcf,0.235409,1,20,11.204,9.342431,0.267431,16.267431
26,#fcf,9,12,12,4.919664,0.711692,0.343575,0.512067,8.8889,12,1.4444,0.791486,0.916667,5509,0.512067,0.386853,5,1,auth,popular_by_likecount,at://did:plc:cxuzwp5dzmxkrdr55qh25mgb/app.bsky.feed.generator/aaap2eo4gzzes,2026-03-20T12:40:00Z,2026-03-20T12:50:00Z,8,at://did:plc:tjoqo4poeua7wibu5s24axl5/app.bsky.feed.post/3mhilyycgj22p,https://bsky.app/profile/did:plc:tjoqo4poeua7wibu5s24axl5/post/3mhilyycgj22p,did:plc:tjoqo4poeua7wibu5s24axl5,texmexiguess.bsky.social,2026-03-20T13:16:23.911Z,2026-03-20T13:16:26.151Z,2026-03-20T13:24:02Z,at://did:plc:4pxzo7tv3u7pu6dot5umuxyt/app.bsky.feed.generator/aaahrqqirhvoa,popular_by_likecount,#fcf,0.218104,1,17,18.8641,9.481593,0.060025,14.893358
27,same,3,4,4,0.580043,0.662164,0.333166,0.769466,3.3333,4,1.0,0.666667,0.75,8707,0.769466,0.191959,4,1,unauth,popular_by_likecount,at://did:plc:w4xbfzo7kqfes5zb7r6qv3rw/app.bsky.feed.generator/blacksky,2026-03-21T01:50:00Z,2026-03-21T02:00:00Z,1,at://did:plc:7u5dovskuzgtrk7iw3uaarst/app.bsky.feed.post/3mhi5uzumac2k,https://bsky.app/profile/did:plc:7u5dovskuzgtrk7iw3uaarst/post/3mhi5uzumac2k,did:plc:7u5dovskuzgtrk7iw3uaarst,emuhp.bsky.social,2026-03-20T09:03:38.957Z,2026-03-20T09:03:36.752Z,2026-03-20T09:04:06Z,at://did:plc:7vq7rpxazdvltqoarprpb54a/app.bsky.feed.generator/aaajtzeak3tha,longtail_random,SAME,0.231378,1,12,0.4507,5.772512,0.105845,16.939179
27,same,3,4,4,0.580043,0.662164,0.333166,0.769466,3.3333,4,1.0,0.666667,0.75,8707,0.769466,0.191959,4,1,unauth,popular_by_likecount,at://did:plc:w4xbfzo7kqfes5zb7r6qv3rw/app.bsky.feed.generator/blacksky,2026-03-21T01:50:00Z,2026-03-21T02:00:00Z,2,at://did:plc:xvr6x3yam5mq4a6q2suxbt5u/app.bsky.feed.post/3mhitw42zqy2h,https://bsky.app/profile/did:plc:xvr6x3yam5mq4a6q2suxbt5u/post/3mhitw42zqy2h,did:plc:xvr6x3yam5mq4a6q2suxbt5u,gottalaff.bsky.social,2026-03-20T15:37:56.632Z,2026-03-20T15:37:57.449Z,2026-03-20T15:42:48Z,at://did:plc:jijwtzgroy76samnivlqrpec/app.bsky.feed.generator/indy-journo,longtail_random,Same,0.203795,1,4,6.8925,6.659269,0.200936,10.367602
27,same,3,4,4,0.580043,0.662164,0.333166,0.769466,3.3333,4,1.0,0.666667,0.75,8707,0.769466,0.191959,4,1,unauth,popular_by_likecount,at://did:plc:w4xbfzo7kqfes5zb7r6qv3rw/app.bsky.feed.generator/blacksky,2026-03-21T01:50:00Z,2026-03-21T02:00:00Z,3,at://did:plc:75i2tj6qkwbhjdiuyoxgizfk/app.bsky.feed.post/3mhjwajy2i22n,https://bsky.app/profile/did:plc:75i2tj6qkwbhjdiuyoxgizfk/post/3mhjwajy2i22n,did:plc:75i2tj6qkwbhjdiuyoxgizfk,kingevangelo.blacksky.app,2026-03-21T01:52:14.488Z,2026-03-21T01:52:14.652Z,2026-03-21T01:53:56Z,at://did:plc:w4xbfzo7kqfes5zb7r6qv3rw/app.bsky.feed.generator/blacksky,popular_by_likecount,Same,0.191959,1,2,1.6891,0.129309,0.129309,0.129309
